datasource,Mode,accuracy,0-2,3-9,10-19,20-29,30-39,40-49,50-59,60-69,more than 70,Male,Female,East Asian,White,Latino_Hispanic,Southeast Asian,Black,Indian,Middle Eastern,Race Gap
laion2b_s34b_b88k,Avg Sum,0.6613,0.5729,0.6276,0.6969,0.6603,0.679,0.6718,0.6307,0.6355,0.678,0.6642,0.6581,0.6,0.6523,0.4011,0.7908,0.8316,0.7526,0.6195,0.2629
