,Mode,Accuracy,Male,Female,East Asian,White,Latino_Hispanic,Southeast Asian,Black,Indian,Middle Eastern,00-02,03-09,10-19,20-29,30-39,40-49,50-59,60-69,more than 70
0,Avg Sum,0.9581887894832938,0.9356008287292817,0.9835335141418055,0.9490322580645161,0.9649880095923261,0.9698089956869994,0.942756183745583,0.9318766066838047,0.9689973614775725,0.9809760132340778,0.7085427135678392,0.8974926253687315,0.9441151566469094,0.9687878787878788,0.984549356223176,0.9815225424981523,0.9723618090452262,0.9906542056074766,0.9491525423728814
1,Top 1,0.9602884790943947,0.950103591160221,0.971716388996513,0.9535483870967741,0.958273381294964,0.9685767097966729,0.953356890459364,0.9395886889460154,0.9722955145118733,0.9809760132340778,0.7537688442211056,0.918141592920354,0.9483488569009314,0.9645454545454546,0.9819742489270387,0.9830007390983001,0.9723618090452262,0.9875389408099688,0.9491525423728814
