,Mode,balanced_accuracy,East Asian,White,Latino_Hispanic,Southeast Asian,Black,Indian,Middle Eastern,0-2,3-9,10-19,20-29,30-39,40-49,50-59,60-69,more than 70
0,Avg Sum,0.9563173884378191,0.9632305563741528,0.9476777116964032,0.9516910010787158,0.9568877551020408,0.9404481824208927,0.9722769037436971,0.9650704461590071,0.7884574240479247,0.9313189164280307,0.9288796084941551,0.9600531870590054,0.9748228532751928,0.9703120228036242,0.976236559139785,0.9771802695143657,0.9833333333333334
1,Top 1,0.9563173884378191,0.9632305563741528,0.9476777116964032,0.9516910010787158,0.9568877551020408,0.9404481824208927,0.9722769037436971,0.9650704461590071,0.7884574240479247,0.9313189164280307,0.9288796084941551,0.9600531870590054,0.9748228532751928,0.9703120228036242,0.976236559139785,0.9771802695143657,0.9833333333333334
