,Mode,Accuracy,Male,Female,East Asian,White,Latino_Hispanic,Southeast Asian,Black,Indian,Middle Eastern,00-02,03-09,10-19,20-29,30-39,40-49,50-59,60-69,more than 70
0,Avg Sum,0.5287566185868176,1.0,0.0,0.5012903225806452,0.5381294964028777,0.48860135551447936,0.519434628975265,0.5134961439588689,0.4967018469656992,0.6724565756823822,0.6180904522613065,0.5464601769911505,0.46486028789161726,0.4448484848484848,0.5630901287553648,0.6178861788617886,0.6231155778894473,0.6448598130841121,0.5084745762711864
1,Top 1,0.5287566185868176,1.0,0.0,0.5012903225806452,0.5381294964028777,0.48860135551447936,0.519434628975265,0.5134961439588689,0.4967018469656992,0.6724565756823822,0.6180904522613065,0.5464601769911505,0.46486028789161726,0.4448484848484848,0.5630901287553648,0.6178861788617886,0.6231155778894473,0.6448598130841121,0.5084745762711864
