,Mode,accuracy,Male,Female,East Asian,White,Latino_Hispanic,Southeast Asian,Black,Indian,Middle Eastern,0-2,3-9,10-19,20-29,30-39,40-49,50-59,60-69,more than 70
0,Avg Sum,0.9501551944495161,0.9214433701657458,0.98237117396358,0.9483870967741935,0.9587529976019185,0.9568699938385705,0.927208480565371,0.9280205655526992,0.9591029023746702,0.9727047146401985,0.6984924623115578,0.8864306784660767,0.9161727349703641,0.9633333333333334,0.9776824034334763,0.9800443458980045,0.9761306532663316,0.9750778816199377,0.9491525423728814
1,Top 1,0.9501551944495161,0.9214433701657458,0.98237117396358,0.9483870967741935,0.9587529976019185,0.9568699938385705,0.927208480565371,0.9280205655526992,0.9591029023746702,0.9727047146401985,0.6984924623115578,0.8864306784660767,0.9161727349703641,0.9633333333333334,0.9776824034334763,0.9800443458980045,0.9761306532663316,0.9750778816199377,0.9491525423728814
