,Mode,accuracy,Male,Female,East Asian,White,Latino_Hispanic,Southeast Asian,Black,Indian,Middle Eastern,0-2,3-9,10-19,20-29,30-39,40-49,50-59,60-69,more than 70
0,Avg Sum,0.9649443125798794,0.950103591160221,0.9815962805114297,0.9612903225806452,0.9669064748201439,0.9704251386321626,0.9554770318021202,0.9505141388174807,0.9709762532981531,0.9809760132340778,0.7085427135678392,0.9240412979351033,0.9424216765453006,0.9754545454545455,0.9875536480686695,0.9830007390983001,0.9836683417085427,0.9844236760124611,0.9661016949152542
1,Top 1,0.9632097863794048,0.9487223756906077,0.9794653235180163,0.9587096774193549,0.9664268585131894,0.9661121380160197,0.9554770318021202,0.9511568123393316,0.9696569920844327,0.9760132340777502,0.7085427135678392,0.9255162241887905,0.9432684165961049,0.9718181818181818,0.9841201716738197,0.9830007390983001,0.9824120603015075,0.9813084112149533,0.9661016949152542
