,Mode,accuracy,Male,Female,East Asian,White,Latino_Hispanic,Southeast Asian,Black,Indian,Middle Eastern,0-2,3-9,10-19,20-29,30-39,40-49,50-59,60-69,more than 70
0,OpenAI,0.954,0.961,0.9461,0.9555,0.9612,0.9649,0.9519,0.9107,0.9578,0.9785,0.8342,0.8754,0.9119,0.9739,0.9807,0.9808,0.9711,0.9626,0.9492
