,Mode,Accuracy,Male,Female,East Asian,White,Latino_Hispanic,Southeast Asian,Black,Indian,Middle Eastern,00-02,03-09,10-19,20-29,30-39,40-49,50-59,60-69,more than 70
0,Avg Sum,0.9645791491692532,0.950103591160221,0.9808213870592793,0.9612903225806452,0.9654676258992806,0.9685767097966729,0.9568904593639576,0.9530848329048843,0.9709762532981531,0.9776674937965261,0.7185929648241206,0.9284660766961652,0.9415749364944962,0.9745454545454545,0.9836909871244636,0.9830007390983001,0.9836683417085427,0.9844236760124611,0.9745762711864406
1,Top 1,0.966496257075041,0.9620165745856354,0.9715226656334754,0.9606451612903226,0.9683453237410072,0.9704251386321626,0.9618374558303887,0.9517994858611826,0.9736147757255936,0.9809760132340778,0.7738693467336684,0.9446902654867256,0.951735817104149,0.9709090909090909,0.9832618025751073,0.9800443458980045,0.9786432160804021,0.9781931464174455,0.9661016949152542
