,Mode,accuracy,Male,Female,East Asian,White,Latino_Hispanic,Southeast Asian,Black,Indian,Middle Eastern,0-2,3-9,10-19,20-29,30-39,40-49,50-59,60-69,more than 70
0,Avg Sum,0.9547197370823444,0.924378453038674,0.9887640449438202,0.9451612903225807,0.9621103117505995,0.9685767097966729,0.9286219081272085,0.9312339331619537,0.9703166226912929,0.9768403639371381,0.7085427135678392,0.8842182890855457,0.9271803556308214,0.9672727272727273,0.9811158798283262,0.9844789356984479,0.9824120603015075,0.9844236760124611,0.9745762711864406
1,Top 1,0.9547197370823444,0.924378453038674,0.9887640449438202,0.9451612903225807,0.9621103117505995,0.9685767097966729,0.9286219081272085,0.9312339331619537,0.9703166226912929,0.9768403639371381,0.7085427135678392,0.8842182890855457,0.9271803556308214,0.9672727272727273,0.9811158798283262,0.9844789356984479,0.9824120603015075,0.9844236760124611,0.9745762711864406
