,Mode,accuracy,Male,Female,East Asian,White,Latino_Hispanic,Southeast Asian,Black,Indian,Middle Eastern,0-2,3-9,10-19,20-29,30-39,40-49,50-59,60-69,more than 70
0,Avg Sum,0.9536242468504655,0.9570096685082873,0.9498256489732662,0.9587096774193549,0.9434052757793765,0.9457794208256316,0.9547703180212014,0.9376606683804627,0.9670184696569921,0.9776674937965261,0.7587939698492462,0.9314159292035398,0.9271803556308214,0.9542424242424242,0.9742489270386266,0.9689578713968958,0.9786432160804021,0.9750778816199377,0.9745762711864406
1,Top 1,0.9517071389446777,0.9525207182320442,0.950794265788454,0.9496774193548387,0.9443645083932853,0.9494762784966112,0.953356890459364,0.9318766066838047,0.9696569920844327,0.9710504549214226,0.7638190954773869,0.922566371681416,0.9271803556308214,0.9554545454545454,0.967381974248927,0.9704360679970436,0.9761306532663316,0.9813084112149533,0.9745762711864406
